date,page,page_key,clicks,impressions,query,position,ctr,sessions,users,engaged_sessions,conversions,revenue,purchases,add_to_carts,checkouts,engagement_rate,average_session_duration,page_type,keyword_intent
2026-07-27,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,1.05,demo search query 002,11.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,5.950591,Demo Category 01,Uncategorized
2026-07-28,https://demo.example.com/,/,196.62,2291.1,demo search query 059,5.44775435380385,0.08581903888961635,932.23,668.67,534.54,755.2199999999999,7262.0999352,3.36,51.68,647.36,0.4907908992416034,121.46004622210184,Demo Category 01,Transactional
2026-07-28,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,3.1500000000000004,demo search query 002,1.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,3.261056,Demo Category 01,Uncategorized
2026-07-28,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,3.1500000000000004,demo search query 002,8.0,0.0,5.05,1.8599999999999999,2.36,4.1,0.0,0.0,1.52,3.57,0.4,29.7047674,Demo Category 01,Uncategorized
2026-07-28,https://demo.example.com/page-011,/vicco-monny-baskili-kiz-ilk-adim-pudra-sneaker-p-950-e26y-190-114,0.0,2.1,demo search query 002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-07-28,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,4.2,demo search query 042,12.0,0.0,4.04,0.0,1.18,3.28,0.0,0.0,0.0,1.19,0.25,10.648660499999998,Demo Category 01,Uncategorized
2026-07-29,https://demo.example.com/,/,200.97,2259.6,demo search query 060,5.969330855018588,0.08894052044609665,847.39,643.56,489.7,669.9399999999999,8866.9199976,3.36,33.44,498.60999999999996,0.4946364719904648,155.5605595268176,Demo Category 01,Transactional
2026-07-29,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,18.900000000000002,demo search query 061,59.888888888888886,0.0,7.07,0.0,3.54,6.56,0.0,0.0,3.04,8.33,0.4285714285714285,11.742782571428572,Demo Category 01,Uncategorized
2026-07-29,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,4.2,demo search query 008,6.75,0.0,15.15,4.6499999999999995,10.62,9.02,0.0,0.0,0.76,3.57,0.6,152.48589033333334,Demo Category 01,Uncategorized
2026-07-29,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,3.1500000000000004,demo search query 002,10.666666666666666,0.0,11.11,2.79,5.8999999999999995,7.38,0.0,0.0,0.0,1.19,0.4545454545454545,109.14156536363636,Demo Category 01,Uncategorized
2026-07-29,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,4.2,demo search query 002,3.0,0.0,1.01,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,8.166786,Demo Category 01,Uncategorized
2026-07-29,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,4.2,demo search query 002,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-07-30,https://demo.example.com/,/,170.52,2238.6,demo search query 062,6.52063789868668,0.07617260787992496,906.98,680.76,466.09999999999997,736.3599999999999,9974.6880072,4.2,29.64,560.49,0.4398663697104677,102.36346153563476,Demo Category 01,Transactional
2026-07-30,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 008,1.0,0.0,3.0300000000000002,0.0,1.18,2.46,0.0,0.0,0.0,0.0,0.3333333333333333,4.474679,Demo Category 01,Uncategorized
2026-07-30,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,3.0,0.0,16.16,2.79,8.26,13.12,0.0,0.0,0.0,3.57,0.4375,26.9541498125,Demo Category 01,Uncategorized
2026-07-30,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,5.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.0,1.19,1.0,12.956354,Demo Category 01,Uncategorized
2026-07-30,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,1.05,demo search query 002,10.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.0,0.0,1.0,31.731328,Demo Category 01,Uncategorized
2026-07-31,https://demo.example.com/,/,205.32,2073.75,demo search query 063,3.3686075949367087,0.09900904159132007,963.54,708.66,558.14,794.5799999999999,13986.7080192,4.2,35.72,590.24,0.4958071278825995,109.43539236792456,Demo Category 01,Transactional
2026-07-31,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,8.4,demo search query 008,4.25,0.0,7.07,0.9299999999999999,5.8999999999999995,5.739999999999999,0.0,0.0,0.76,3.57,0.7142857142857143,14.235934714285714,Demo Category 01,Uncategorized
2026-07-31,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,6.300000000000001,demo search query 064,4.5,0.0,10.1,1.8599999999999999,4.72,9.02,0.0,0.0,0.0,1.19,0.4,33.32445750000001,Demo Category 01,Uncategorized
2026-07-31,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,2.1,demo search query 002,8.0,0.0,2.02,0.9299999999999999,2.36,1.64,0.0,0.0,0.76,3.57,1.0,59.795027000000005,Demo Category 01,Uncategorized
2026-07-31,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,3.1500000000000004,demo search query 002,3.333333333333333,0.0,2.02,0.9299999999999999,1.18,1.64,0.0,0.0,0.0,0.0,0.5,119.139312,Demo Category 01,Uncategorized
2026-07-31,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,3.1500000000000004,demo search query 002,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-01,https://demo.example.com/,/,207.93,2320.5,demo search query 065,4.090497737556561,0.08960568842921784,953.44,684.4799999999999,548.6999999999999,806.88,3831.3719808000005,1.68,31.92,606.9,0.4925847457627119,98.81055050741526,Demo Category 01,Transactional
2026-08-01,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,4.2,demo search query 008,4.0,0.0,2.02,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,3.1356995,Demo Category 01,Uncategorized
2026-08-01,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,11.0,0.0,10.1,2.79,3.54,6.56,0.0,0.0,0.0,0.0,0.3,17.6429331,Demo Category 01,Uncategorized
2026-08-01,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,1.05,demo search query 002,10.0,0.0,2.02,0.0,1.18,1.64,0.0,0.0,0.0,0.0,0.5,8.2422205,Demo Category 01,Uncategorized
2026-08-01,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,4.0,0.0,2.02,0.0,2.36,1.64,0.0,0.0,0.0,2.38,1.0,62.048981,Demo Category 01,Uncategorized
2026-08-02,https://demo.example.com/,/,205.32,2374.05,demo search query 066,5.095975232198143,0.08648512036393503,923.14,674.25,516.8399999999999,804.42,12346.044024,4.2,28.12,477.19,0.4792122538293216,80.10809711706784,Demo Category 01,Transactional
2026-08-02,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,3.1500000000000004,demo search query 002,1.0,0.0,4.04,0.0,2.36,3.28,0.0,0.0,0.0,1.19,0.5,11.60730925,Demo Category 01,Uncategorized
2026-08-02,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,3.1500000000000004,demo search query 002,4.333333333333334,0.0,13.13,0.9299999999999999,9.44,10.66,0.0,0.0,0.76,1.19,0.6153846153846154,20.468462846153844,Demo Category 01,Uncategorized
2026-08-02,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,3.1500000000000004,demo search query 002,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-02,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,3.1500000000000004,demo search query 002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-02,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,3.1500000000000004,demo search query 002,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-03,https://demo.example.com/,/,203.58,2207.1,demo search query 067,3.2340627973358704,0.09223868424629605,1073.63,792.3599999999999,639.56,851.9799999999999,23464.9319736,8.4,53.2,766.36,0.5098777046095955,125.31490655315147,Demo Category 01,Transactional
2026-08-03,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 005,6.5,0.0,4.04,0.0,1.18,4.92,0.0,0.0,0.0,0.0,0.25,9.5307335,Demo Category 01,Uncategorized
2026-08-04,https://demo.example.com/,/,167.91,2097.9,demo search query 068,3.304804804804805,0.08003718003718004,1080.7,795.15,562.86,888.88,13558.9440348,6.72,42.56,545.02,0.4457943925233645,97.09806023925232,Demo Category 01,Transactional
2026-08-04,https://demo.example.com/page-002,/vicco-monaco-hafif-kiz-okul-oncesi-beyaz-pudra-sneaker-p-346-p24k-304-11114,0.0,1.05,demo search query 069,42.0,0.0,3.0300000000000002,0.9299999999999999,3.54,3.28,0.0,0.0,0.0,0.0,1.0,24.758636,Demo Category 01,Uncategorized
2026-08-04,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 005,3.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.76,1.19,1.0,30.671602,Demo Category 01,Uncategorized
2026-08-05,https://demo.example.com/,/,211.41,2135.7000000000003,demo search query 070,2.4006882989183875,0.09898862199747153,1058.48,797.9399999999999,590.0,830.66,12119.0399724,5.88,59.28,647.36,0.4770992366412214,105.87341258301524,Demo Category 01,Transactional
2026-08-05,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,3.1500000000000004,demo search query 008,2.333333333333333,0.0,4.04,1.8599999999999999,2.36,3.28,0.0,0.0,1.52,4.76,0.5,13.47797875,Demo Category 01,Uncategorized
2026-08-05,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,5.0,0.0,9.09,7.4399999999999995,8.26,9.02,0.0,0.0,0.76,4.76,0.7777777777777778,62.24719233333333,Demo Category 01,Uncategorized
2026-08-05,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,1.05,demo search query 002,11.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,3.296958,Demo Category 01,Uncategorized
2026-08-05,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,2.0,0.0,3.0300000000000002,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,5.734861666666667,Demo Category 01,Uncategorized
2026-08-06,https://demo.example.com/,/,235.77,2276.4,demo search query 071,2.406826568265682,0.10357142857142858,1030.2,750.51,547.52,836.4,11741.904055199999,4.2,28.88,604.52,0.4549019607843137,106.75394573039218,Demo Category 01,Transactional
2026-08-06,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,1.05,demo search query 005,8.0,0.0,3.0300000000000002,0.0,1.18,2.46,0.0,0.0,0.0,0.0,0.3333333333333333,26.489271,Demo Category 01,Uncategorized
2026-08-07,https://demo.example.com/,/,174.0,2001.3000000000002,demo search query 072,2.6873032528856244,0.08694348673362313,890.82,653.79,507.4,721.5999999999999,8180.7240335999995,4.2,31.92,539.0699999999999,0.4875283446712018,112.57693109977323,Demo Category 01,Transactional
2026-08-07,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 005,5.5,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.821331,Demo Category 01,Uncategorized
2026-08-07,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 005,5.0,0.0,7.07,0.9299999999999999,3.54,6.56,0.0,0.0,0.0,0.0,0.4285714285714285,29.741845000000005,Demo Category 01,Uncategorized
2026-08-08,https://demo.example.com/,/,156.6,2042.25,demo search query 073,2.3789203084832904,0.0766801322071245,845.37,606.36,438.96,696.18,7319.5200672,3.36,30.4,403.40999999999997,0.4444444444444444,89.6247996427718,Demo Category 01,Transactional
2026-08-08,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.87,4.2,demo search query 008,4.0,0.20714285714285713,1.01,0.9299999999999999,1.18,0.0,0.0,0.0,0.0,1.19,1.0,16.453934,Demo Category 01,Uncategorized
2026-08-08,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,3.1500000000000004,demo search query 008,6.666666666666667,0.0,5.05,2.79,3.54,4.92,0.0,0.0,0.76,1.19,0.6,64.7134064,Demo Category 01,Uncategorized
2026-08-08,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,2.1,demo search query 002,10.0,0.0,2.02,1.8599999999999999,2.36,1.64,0.0,0.0,0.76,1.19,1.0,39.0091055,Demo Category 01,Uncategorized
2026-08-08,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,2.1,demo search query 002,4.5,0.0,5.05,0.0,4.72,7.38,0.0,0.0,0.76,5.949999999999999,0.8,60.81730159999999,Demo Category 01,Uncategorized
2026-08-08,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,1.05,demo search query 002,9.0,0.0,3.0300000000000002,0.0,3.54,2.46,0.0,0.0,0.0,3.57,1.0,44.29391833333333,Demo Category 01,Uncategorized
2026-08-09,https://demo.example.com/,/,185.31,2366.7000000000003,demo search query 074,2.7453416149068324,0.07829889719863099,904.96,665.88,479.08,740.4599999999999,4019.6640288,2.52,26.6,491.46999999999997,0.453125,92.01701967745534,Demo Category 01,Transactional
2026-08-09,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 008,3.0,0.0,2.02,0.0,1.18,2.46,0.0,0.0,0.0,1.19,0.5,102.939796,Demo Category 01,Uncategorized
2026-08-09,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,5.0,0.0,6.0600000000000005,0.9299999999999999,3.54,4.1,0.0,0.0,0.0,0.0,0.5,28.069491666666664,Demo Category 01,Uncategorized
2026-08-09,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,2.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,2.612349,Demo Category 01,Uncategorized
2026-08-09,https://demo.example.com/page-015,/vicco-monny-kurklu-erkek-okul-oncesi-saks-mavi-bot-p-941-p22k-235-05,0.0,1.05,demo search query 002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-10,https://demo.example.com/,/,238.38,2494.8,demo search query 075,2.29503367003367,0.09555074555074554,1148.3700000000001,863.04,678.5,931.52,16879.236036000002,6.72,53.96,780.64,0.5057167985927881,112.736214824978,Demo Category 01,Transactional
2026-08-10,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,3.1500000000000004,demo search query 008,6.0,0.0,4.04,0.0,4.72,3.28,0.0,0.0,1.52,2.38,1.0,429.1481415,Demo Category 01,Uncategorized
2026-08-10,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,5.0,0.0,22.22,4.6499999999999995,14.16,16.4,0.0,0.0,0.76,4.76,0.5454545454545454,116.13109854545456,Demo Category 01,Uncategorized
2026-08-10,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,6.0,0.0,2.02,0.0,2.36,1.64,0.0,0.0,0.0,0.0,1.0,1104.390627,Demo Category 01,Uncategorized
2026-08-10,https://demo.example.com/page-015,/vicco-monny-kurklu-erkek-okul-oncesi-saks-mavi-bot-p-941-p22k-235-05,0.0,1.05,demo search query 002,10.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.0,0.0,1.0,27.752075,Demo Category 01,Uncategorized
2026-08-11,https://demo.example.com/,/,263.61,2536.8,demo search query 076,3.5633278145695364,0.10391438032166508,1086.76,785.8499999999999,605.3399999999999,886.42,14759.063957999997,5.88,41.8,604.52,0.4767657992565056,110.81564450557622,Demo Category 01,Transactional
2026-08-11,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 002,1.5,0.0,5.05,0.0,3.54,5.739999999999999,0.0,0.0,0.76,4.76,0.6,88.8947198,Demo Category 01,Uncategorized
2026-08-11,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,4.0,0.0,8.08,0.9299999999999999,1.18,5.739999999999999,0.0,0.0,0.0,2.38,0.125,14.655175625,Demo Category 01,Uncategorized
2026-08-11,https://demo.example.com/page-009,/vicco-monny-baskili-kiz-bebek-pudra-sneaker-p-950-b26y-190-114,0.0,1.05,demo search query 002,12.0,0.0,11.11,0.9299999999999999,10.62,11.479999999999999,0.0,0.0,2.2800000000000002,7.14,0.8181818181818182,55.58218836363637,Demo Category 01,Uncategorized
2026-08-11,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,3.0,0.0,2.02,0.0,1.18,2.46,0.0,0.0,0.76,1.19,0.5,10.66974,Demo Category 01,Uncategorized
2026-08-11,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,1.05,demo search query 002,10.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,5.305692,Demo Category 01,Uncategorized
2026-08-12,https://demo.example.com/,/,289.71,2824.5,demo search query 077,4.171003717472119,0.10257036643653743,1136.25,832.3499999999999,606.52,901.18,11287.584033599998,4.2,47.12,608.0899999999999,0.4568888888888889,101.66423601422224,Demo Category 01,Transactional
2026-08-12,https://demo.example.com/page-004,/vicco-monno-basic-unisex-bebek-haki-sneaker-p-925-b24k-463-19,0.0,1.05,demo search query 078,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-12,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,2.1,demo search query 008,5.5,0.0,4.04,0.0,2.36,3.28,0.0,0.0,0.0,0.0,0.5,17.14134175,Demo Category 01,Uncategorized
2026-08-12,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 002,4.0,0.0,14.14,0.9299999999999999,7.08,11.479999999999999,0.0,0.0,0.0,2.38,0.4285714285714285,13.275417357142858,Demo Category 01,Uncategorized
2026-08-12,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,1.05,demo search query 002,3.0,0.0,3.0300000000000002,0.0,2.36,4.92,0.0,0.0,1.52,2.38,0.6666666666666666,21.481836666666663,Demo Category 01,Uncategorized
2026-08-12,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,1.05,demo search query 002,11.0,0.0,1.01,0.0,1.18,1.64,0.0,0.0,0.0,0.0,1.0,40.659233,Demo Category 01,Uncategorized
2026-08-13,https://demo.example.com/,/,231.42,2820.3,demo search query 079,6.074832464631422,0.08205510052122114,1145.34,831.42,607.6999999999999,939.7199999999999,0.0,0.0,49.4,647.36,0.4541446208112875,93.83452081216932,Demo Category 01,Transactional
2026-08-13,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,1.05,demo search query 005,6.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.0,0.0,1.0,23.697287,Demo Category 01,Uncategorized
2026-08-13,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,1.05,demo search query 005,9.0,0.0,10.1,3.7199999999999998,8.26,10.66,0.0,0.0,0.76,2.38,0.7,38.7221253,Demo Category 01,Uncategorized
2026-08-14,https://demo.example.com/,/,246.21,2683.8,demo search query 080,3.684663536776213,0.09173932483791639,1091.81,804.4499999999999,587.64,909.38,23843.2199568,8.4,37.24,546.2099999999999,0.4606845513413506,97.979354160037,Demo Category 01,Transactional
2026-08-14,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.87,4.2,demo search query 008,2.25,0.20714285714285713,8.08,0.9299999999999999,7.08,7.38,0.0,0.0,2.2800000000000002,8.33,0.75,24.0938135,Demo Category 01,Uncategorized
2026-08-14,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.87,4.2,demo search query 008,6.5,0.20714285714285713,4.04,0.0,1.18,3.28,0.0,0.0,0.0,0.0,0.25,8.62691875,Demo Category 01,Uncategorized
2026-08-14,https://demo.example.com/page-012,/vicco-monny-kurklu-erkek-bebek-lacivert-bot-p-941-b22k-235-01,0.0,1.05,demo search query 002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-14,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,3.1500000000000004,demo search query 002,3.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1.57856,Demo Category 01,Uncategorized
2026-08-14,https://demo.example.com/page-014,/vicco-monny-kurklu-erkek-cocuk-saks-mavi-bot-p-941-f22k-235-05,0.0,1.05,demo search query 002,8.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.0,0.0,1.0,12.644508,Demo Category 01,Uncategorized
2026-08-14,https://demo.example.com/page-015,/vicco-monny-kurklu-erkek-okul-oncesi-saks-mavi-bot-p-941-p22k-235-05,0.0,1.05,demo search query 002,8.0,0.0,1.01,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,5.01781,Demo Category 01,Uncategorized
2026-08-15,https://demo.example.com/,/,234.9,2770.9500000000003,demo search query 081,2.386510041682456,0.0847723704866562,1147.36,832.3499999999999,613.6,920.8599999999999,8136.3240384,2.52,40.28,590.24,0.4577464788732394,100.1540277940141,Demo Category 01,Transactional
2026-08-15,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,5.25,demo search query 008,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Uncategorized
2026-08-15,https://demo.example.com/page-007,/vicco-monny-baskili-erkek-ilk-adim-kot-sneaker-p-950-e26y-190-20,0.0,2.1,demo search query 002,7.0,0.0,17.17,1.8599999999999999,5.8999999999999995,16.4,0.0,0.0,0.0,0.0,0.2941176470588235,48.40195494117647,Demo Category 01,Uncategorized
2026-08-15,https://demo.example.com/page-012,/vicco-monny-kurklu-erkek-bebek-lacivert-bot-p-941-b22k-235-01,0.0,1.05,demo search query 002,8.0,0.0,1.01,0.0,1.18,0.82,0.0,0.0,0.0,1.19,1.0,12.015986,Demo Category 01,Uncategorized
2026-08-15,https://demo.example.com/page-013,/vicco-monny-kurklu-erkek-cocuk-lacivert-bot-p-941-f22k-235-01,0.0,2.1,demo search query 002,2.5,0.0,3.0300000000000002,0.0,2.36,3.28,0.0,0.0,0.0,1.19,0.6666666666666666,108.56809733333334,Demo Category 01,Uncategorized
2026-08-16,https://demo.example.com/,/,254.91,2909.55,demo search query 082,2.3756766510285097,0.08761148631231633,1272.6,922.56,713.9,1070.9199999999998,34678.9319616,12.6,53.2,812.77,0.4801587301587302,108.26237662857145,Demo Category 01,Transactional
2026-08-16,https://demo.example.com/page-003,/vicco-monno-basic-unisex-bebek-bordo-sneaker-p-925-b24k-463-10,0.0,1.05,demo search query 083,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo Category 01,Navigational
2026-08-16,https://demo.example.com/page-006,/vicco-monny-baskili-erkek-bebek-kot-sneaker-p-950-b26y-190-20,0.0,1.05,demo search query 005,11.0,0.0,3.0300000000000002,0.0,2.36,2.46,0.0,0.0,0.0,2.38,0.6666666666666666,11.035568333333332,Demo Category 01,Uncategorized
